orgao_emissor;tipo_de_documento;fornecedor_cnpj_cpf;fornecedor_nome_empresarial;numero;serie;sequencial;situacao;natureza;indicador_de_orcamento;data_de_emissao;data_de_recebimento;data_de_registro;valor_total_com_impostos;nota_fiscal_para_aglutinacao
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;57.532.343/0001-14;LM FARMA INDUSTRIA E COMERCIO LTDA;99054;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-12;2026-04-03;2026-04-07;4396,27;Não
2470 - AGENCIA REGULADORA DE TRANSPORTES;Outros;12.305.622/0001-07;PONTUAL LOC CAR LTDA;2026033071;;1;Incompleta;Consumo;Despesa orçamentária;2026-03-31;2026-04-07;2026-04-07;3229,0;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;50;3;1;Completa;Serviço;Despesa extra orçamentária;2026-02-28;2026-02-28;2026-04-07;1254,0;Não
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;05.893.556/0001-78;CLX COMUNICACAO E PUBLICIDADE LTDA;113;;1;Completa;Serviço;Despesa extra orçamentária;2026-01-22;2026-04-07;2026-04-07;66138,72;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;13.656.820/0004-20;SMITH & NEPHEW COMERCIO DE PRODUTOS MEDICOS LTDA.;581788;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-26;2026-04-03;2026-04-07;5708,0;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12755;1;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-06;2026-04-07;200,59;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;57.032.406/0001-73;FJF COMERCIO E SERVICO LTDA;185;;1;Completa - Recebimento definitivo;Permanente;Despesa orçamentária;2026-04-07;2026-04-07;2026-04-07;466,82;Não
1020 - TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS;Nota fiscal;28.964.042/0001-61;ZAP MUSIC E DEDETIZADORA LTDA;218;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-06;2026-04-07;2654,16;Não
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;24.172.716/0001-34;FLD S.A.;1404;;1;Completa;Serviço;Despesa orçamentária;2026-03-16;2026-04-07;2026-04-07;101,6;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;29.650.220/0001-42;PRO CIRURGICA MATERIAIS HOSPITALARES LTDA;1541;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-16;2026-04-02;2026-04-07;171,0;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;04.307.650/0028-55;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;77077;28;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-26;2026-04-07;2026-04-07;478,8;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;13.809.071/0001-81;RAONY AMORIM COELHO;4;;1;Completa;Serviço;Despesa orçamentária;2026-03-13;2026-03-13;2026-04-07;9163,6;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11541;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-07;2026-04-07;3630,0;Não
2370 - INSTITUTO MINEIRO DE AGROPECUARIA;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;680731;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-07;2026-04-07;4981,03;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;12.927.876/0001-67;SOMA/MG PRODUTOS HOSPITALARES LTDA;369788;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;148,0;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;375781301;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;28001,75;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;12.927.876/0001-67;SOMA/MG PRODUTOS HOSPITALARES LTDA;369288;;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-03-30;2026-04-02;2026-04-07;79,0;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1520963;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-03-25;2026-04-01;2026-04-07;7032,55;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;03.339.370/0001-46;INTERACT SOLUTIONS LTDA;884;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;25097,8;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;41.227.007/0001-28;FARMACOR MATERIAIS E EQUIPAMENTOS CIRURGICOS LTDA;1151;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-31;2026-04-02;2026-04-07;1689,22;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11508;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;2745,0;Não
1030 - TRIBUNAL DE JUSTICA DO ESTADO DE MINAS GERAIS;Nota fiscal;17.263.096/0001-83;MERCEARIA INDIANOPOLIS LTDA;14155;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-07;2026-04-07;5970,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Outros;10.426.715/0001-64;CONSORCIO OTIMO DE BILHETAGEM ELETRONICA;648564;;1;Completa;Serviço;Despesa orçamentária;2026-04-07;2026-04-07;2026-04-07;69,4;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;396;716;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-04;2026-04-04;2026-04-07;798,0;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;12.927.876/0001-67;SOMA/MG PRODUTOS HOSPITALARES LTDA;369790;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;80,0;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11515;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;2800,0;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;08.624.977/0001-91;TERRAVIVA AMBIENTAL LTDA;1102;;1;Completa;Serviço;Despesa extra orçamentária;2025-12-16;2025-12-16;2026-04-07;517,28;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;29.791.821/0001-75;MAGNA INDUSTRIA DE MATERIAIS HOSPITALARES LTDA;5269;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-02-23;2026-02-24;2026-04-07;3270,0;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;05.222.267/0001-47;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;281031;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-30;2026-04-01;2026-04-07;2569,11;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11493;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;5232,0;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;04.307.650/0012-98;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;822407;12;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-27;2026-04-07;2026-04-07;2910,0;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;08.051.684/0001-62;A & C COMERCIO, IMPORTACAO, EXPORTACAO E REPRESENTACAO DE PRODUTOS MEDICO HOSPITALAR LTDA;35930;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-30;2026-04-01;2026-04-07;400,5;Não
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;24.172.716/0001-34;FLD S.A.;1406;;1;Completa;Serviço;Despesa orçamentária;2026-03-16;2026-04-07;2026-04-07;101,6;Não
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Outros;03.117.224/0001-76;CONSTRUTORA DHARMA S.A.;4;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-06;2026-04-07;19680,89;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;12.927.876/0001-67;SOMA/MG PRODUTOS HOSPITALARES LTDA;369620;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;2200,0;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;56.283.483/0001-33;POSTO PETROLUCKS SANTA CRUZ DE MINAS LTDA;31;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;133,0;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;02.997.091/0001-07;BRASCOEMP BRASIL CONSTRUCOES E EMPREENDIMENTOS LTDA ;46;E;1;Completa;Serviço;Despesa orçamentária;2026-02-19;2026-02-19;2026-04-07;56681,98;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;08.051.684/0001-62;A & C COMERCIO, IMPORTACAO, EXPORTACAO E REPRESENTACAO DE PRODUTOS MEDICO HOSPITALAR LTDA;35798;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-04-01;2026-04-07;496,96;Não
2120 - INST.PREV.DOS SERV.MILITARES DO ESTADO M.GERAIS;Nota fiscal;20.858.411/0001-20;AMGS COMERCIO E REPRESENTACOES LTDA;623715;2;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-03-02;2026-04-07;2026-04-07;545,66;Não
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;35.820.448/0126-57;WHITE MARTINS GASES INDUSTRIAIS LTDA;21971;400;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-03-23;2026-04-07;2026-04-07;345,87;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11491;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;3830,0;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;680460;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-03-30;2026-04-07;3839,45;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;41.721.051/0001-90;TRAUMINAS DISTRIBUIDORA DE MATERIAIS CIRURGICOS HOSPITALARES LTDA;1520978;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-25;2026-04-01;2026-04-07;10493,86;Não
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;40.432.544/0001-47;CLARO S.A.;27354;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;130,12;Não
1320 - SECRETARIA DE ESTADO DA SAUDE;Nota fiscal;04.307.650/0028-55;ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.;77075;28;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-26;2026-04-07;2026-04-07;1097,4;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;22.101.690/0001-08;LAFAETE GESTAO AMBIENTAL LTDA;1598;1;1;Completa;Serviço;Despesa orçamentária;2026-03-26;2026-03-26;2026-04-07;874,36;Não
2470 - AGENCIA REGULADORA DE TRANSPORTES;Outros;12.305.622/0001-07;PONTUAL LOC CAR LTDA;2026033071;;2;Completa;Serviço;Despesa orçamentária;2026-03-31;2026-04-07;2026-04-07;3229,0;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;38.680.138/0001-51;GESMAQ COMERCIO E SERVICOS LTDA - ME;180;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;2600,0;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11514;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;35618,0;Não
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;40.432.544/0001-47;CLARO S.A.;24472;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;1245,2;Não
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;24.172.716/0001-34;FLD S.A.;1452;;1;Completa;Serviço;Despesa orçamentária;2026-03-17;2026-04-07;2026-04-07;101,6;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;23.416.171/0001-00;SANTA FE AGENCIA DE EVENTOS - LTDA - ME;24;41;1;Completa;Serviço;Despesa orçamentária;2026-04-06;2026-04-07;2026-04-07;2932,5;Não
1270 - SECRETARIA DE ESTADO DE CULTURA E TURISMO;Outros;76.535.764/0001-43;OI S.A. - EM RECUPERACAO JUDICIAL;33090;;1;Completa;Serviço;Despesa orçamentária;2026-03-25;2026-03-25;2026-04-07;838,61;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Outros;***.822.406-**;MARIA ELMA DE MATOS;32026;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-01;2026-04-07;1135,0;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;09.511.840/0001-93;POCOS ARTESIANOS MINAS LTDA;72;1;1;Incompleta;Permanente;Despesa extra orçamentária;2026-03-30;2026-04-07;2026-04-07;27156,77;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;127892026;;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-03-30;2026-04-07;54916,07;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11506;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;11971,71;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;61.070.787/0001-52;LOGICRON SERVICOS LTDA;24;;1;Completa;Serviço;Despesa extra orçamentária;2026-04-07;2026-04-07;2026-04-07;11089,0;Não
1080 - ADVOCACIA-GERAL DO ESTADO DE MINAS GERAIS;Outros;34.028.316/0015-09;EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS - ECT;2502105;;1;Completa;Serviço;Despesa orçamentária;2026-03-31;2026-04-07;2026-04-07;9099,13;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;11762;1;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;12224,41;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;11796;;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;17670,78;Não
1010 - ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;Nota fiscal;13.857.945/0001-76;FX COMERCIO E DISTRIBUIDORA LTDA;102532026;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-03-31;2026-04-07;2026-04-07;14228,0;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;679581;;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;1459,17;Não
1480 - SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;Nota fiscal;40.432.544/0112-62;CLARO S.A.;2604200024468;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-01;2026-04-07;255,35;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;03.787.326/0001-07;H MEDICAL IMPORTACAO E COMERCIO LTDA;11543;2;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-07;2026-04-07;3334,0;Não
2350 - UNIVERSIDADE DO ESTADO DE MINAS GERAIS;Nota fiscal;12.477.490/0002-81;LIDER NOTEBOOKS COMERCIO E SERVICOS LTDA;16312;1;1;Completa - Recebimento definitivo;Permanente;Despesa extra orçamentária;2026-03-18;2026-04-07;2026-04-07;425196,0;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;11842;;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;58492,41;Não
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;24.172.716/0001-34;FLD S.A.;1454;;1;Completa;Serviço;Despesa orçamentária;2026-03-17;2026-04-07;2026-04-07;101,6;Não
1090 - PROCURADORIA GERAL DE JUSTICA;Nota fiscal;08.458.633/0001-50;ESMARTY ESPECIALISTA EM MANUTENCAO DE ELEVADORES LTDA;6739;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-01;2026-04-07;1535,28;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;679604;;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;4804,67;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;3;E;1;Completa;Serviço;Despesa orçamentária;2026-02-22;2026-02-22;2026-04-07;2501,76;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;67.423.152/0001-78;IBG INDUSTRIA BRASILEIRA DE GASES LTDA;558356;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-06;2026-04-07;2026-04-07;1502,15;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12758;1;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;67499,61;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Nota fiscal;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;746;E;1;Completa;Serviço;Despesa orçamentária;2025-09-24;2025-09-24;2026-04-07;15636,0;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;11808;1;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;32516,99;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;35.820.448/0030-70;WHITE MARTINS GASES INDUSTRIAIS LTDA;7374;609;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-04;2026-04-07;1088,68;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;27.187.758/0001-37;BML HOSPITALAR LTDA;29810;1;1;Completa - Recebimento definitivo;Consumo;Despesa extra orçamentária;2026-04-06;2026-04-07;2026-04-07;3499,98;Não
2100 - INSTITUTO ESTADUAL DE FLORESTAS-IEF;Outros;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;679640;;1;Completa;Serviço;Despesa orçamentária;2026-03-24;2026-04-01;2026-04-07;2593,18;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;40033;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;503,18;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;05.931.874/0001-86;COLEGIO POLIS DE ENSINO FUNDAMENTAL LTDA;9;;1;Completa;Serviço;Despesa orçamentária;2026-04-06;2026-04-07;2026-04-07;3857,25;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;17.085.673/0001-94;NEXOMED HOSPITALAR LTDA;40034;1;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;834,44;Não
2310 - UNIVERSIDADE ESTADUAL DE MONTES CLAROS;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;202600000005524;;1;Completa;Serviço;Despesa extra orçamentária;2026-01-30;2026-04-07;2026-04-07;4625,92;Não
1190 - SECRETARIA DE ESTADO DE FAZENDA DE MINAS GERAIS;Nota fiscal;23.106.216/0001-31;PONTAL SERVICOS EM COMUNICACAO DIGITAL LTDA;107689;;1;Incompleta;Serviço;Despesa orçamentária;2026-04-06;2026-04-06;2026-04-07;4436,44;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Outros;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;1494;;1;Completa;Serviço;Despesa extra orçamentária;2025-02-25;2025-02-25;2026-04-07;1250,88;Não
1260 - SECRETARIA DE ESTADO DE EDUCACAO;Nota fiscal;33.224.254/0001-42;MGS MINAS GERAIS ADMINISTRACAO E SERVICOS S/A;12602;MAR;1;Completa;Serviço;Despesa orçamentária;2026-03-30;2026-04-06;2026-04-07;146169,86;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;00.331.788/0031-34;AIR LIQUIDE BRASIL LTDA;457963;200;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-04;2026-04-07;2026-04-07;9541,7;Não
1450 - SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLIC;Outros;11.319.926/0001-60;KSM MANUTENCAO DE MAQUINAS E EQUIPAMENTOS LTDA -ME;1533;;1;Completa;Serviço;Despesa extra orçamentária;2025-03-31;2025-03-31;2026-04-07;833,92;Não
2300 - DEPARTAMENTO DE ESTRADAS DE RODAGEM;Nota fiscal;25.403.965/0001-56;DATACOP SERVICOS DE DIGITALIZACAO E GESTAO DA INFORMACAO - LTDA;33;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;1227,07;Não
2010 - INST.DE PREVIDENCIA DOS SERVIDORES DO EST.M.GERAIS;Nota fiscal;67.423.152/0001-78;IBG INDUSTRIA BRASILEIRA DE GASES LTDA;557976;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;1386,6;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;18.947.049/0001-11;INFORDINAMICA TECNOLOGIA LTDA;645;;1;Completa;Serviço;Despesa orçamentária;2026-03-13;2026-04-07;2026-04-07;57811,37;Não
1250 - POLICIA MILITAR DE MINAS GERAIS;Nota fiscal;07.432.517/0001-07;SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA;366488;;1;Completa;Serviço;Despesa orçamentária;2026-03-12;2026-04-07;2026-04-07;123,77;Não
2320 - FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MG;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;375783824;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-07;2026-04-07;23628,02;Não
2060 - FUNDACAO JOAO PINHEIRO;Nota fiscal;41.254.133/0001-71;3F COMERCIO E SERVICOS LTDA;56;;1;Completa - Recebimento definitivo;Consumo;Despesa orçamentária;2026-03-23;2026-04-07;2026-04-07;2160,0;Não
1710 - SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;Nota fiscal;24.172.716/0001-34;FLD S.A.;1459;;1;Completa;Serviço;Despesa orçamentária;2026-03-17;2026-04-07;2026-04-07;101,6;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;30.830.500/0001-11;SANTE SOLUCOES EM SAUDE LTDA.;107;;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-07;2026-04-07;149871,25;Não
1500 - SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;Nota fiscal;12.057.731/0001-52;APOLO REFRIGERACAO LTDA;163;100;1;Completa;Serviço;Despesa orçamentária;2026-04-01;2026-04-02;2026-04-07;14200,08;Não
2150 - FUNDACAO HELENA ANTIPOFF;Nota fiscal;06.981.180/0001-16;CEMIG DISTRIBUICAO S.A.;375785631;;1;Completa;Serviço;Despesa orçamentária;2026-04-02;2026-04-06;2026-04-07;16708,39;Não
2270 - FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;Nota fiscal;19.691.641/0001-68;CENTRO DE DIAGNOSTICO POR IMAGEM LTDA;3069;;1;Completa;Serviço;Despesa orçamentária;2026-04-07;2026-04-07;2026-04-07;7828,0;Não
